EDX cell sector AFP compatibility matrix
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.2
     ABAH0003   0.0
     ABAI0001  69.0
     ABAJ0001   0.2
     ABAJ0002  26.7
     ABAJ0003   0.0
     ABAK0001  87.7
     ABAK0003   1.1
     ABAL0002   1.2
     ABAL0003   0.0
     ABAM0001   0.4
     ABAM0002  25.5
     ABAM0003   0.0
     ABAN0001   0.0
     ABAN0002  10.2
     ABAO0001   1.0
     ABAO0002   4.8
     ABAP0001   0.0
     ABAQ0001   1.0
     ABAR0001   0.0
     ABAS0001  28.4
     ABAT0001   0.3
     ABAU0001   0.0
     ABAU0002   4.4
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.0
     ABAW0002   0.0
ABAN0002    36.76   599.28    17.58    4    4    0    2
   46   70   72   74
     ABAA0001   0.0
     ABAA0002   2.2
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.5
     ABAC0002   0.4
     ABAD0001   0.2
     ABAE0001  18.7
     ABAE0002   5.8
     ABAF0001   0.8
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.0
     ABAI0001  16.5
     ABAJ0001   0.0
     ABAJ0002  14.1
     ABAJ0003   0.0
     ABAK0001   1.5
     ABAK0003  50.4
     ABAL0002   1.2
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002  11.7
     ABAM0003   0.1
     ABAN0001  25.0
     ABAN0002   0.0
     ABAO0001   0.3
     ABAO0002   1.4
     ABAP0001   0.0
     ABAQ0001   0.1
     ABAR0001   0.2
     ABAS0001   5.3
     ABAT0001  10.5
     ABAU0001   1.6
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.1
     ABAW0002   0.5
ABAO0001    39.82   375.00    11.00    3    3    0    1
   22   38  105
     ABAA0001   1.6
     ABAA0002   4.4
     ABAA0003   3.0
     ABAB0001   7.2
     ABAB0002   0.9
     ABAC0002   8.9
     ABAD0001  10.3
     ABAE0001  11.0
     ABAE0002  27.9
     ABAF0001   7.3
     ABAF0002   0.0
     ABAG0001   2.0
     ABAG0003   2.8
     ABAH0001   1.1
     ABAH0003   0.7
     ABAI0001   9.7
     ABAJ0001   0.4
     ABAJ0002   0.2
     ABAJ0003   0.4
     ABAK0001   0.4
     ABAK0003   0.9
     ABAL0002   0.7
     ABAL0003   8.7
     ABAM0001   0.7
     ABAM0002   0.4
     ABAM0003   3.2
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   0.0
     ABAO0002  37.5
     ABAP0001   5.1
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.2
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   1.1
     ABAV0002   0.1
     ABAW0001   3.9
     ABAW0002   0.0
ABAO0002    92.39   197.97     5.81    2    2    0    2
   46   57
     ABAA0001   0.0
     ABAA0002  10.0
     ABAA0003   1.2
     ABAB0001   0.0
     ABAB0002   0.4
     ABAC0002  36.1
     ABAD0001  37.3
     ABAE0001  10.9
     ABAE0002  81.5
     ABAF0001  25.7
     ABAF0002   0.1
     ABAG0001   0.0
     ABAG0003   2.2
     ABAH0001   0.0
     ABAH0003   0.5
     ABAI0001  45.1
     ABAJ0001   0.0
     ABAJ0002   0.7
     ABAJ0003   0.2
     ABAK0001   0.2
     ABAK0003   1.4
     ABAL0002  15.9
     ABAL0003  14.1
     ABAM0001   0.0
     ABAM0002   0.9
     ABAM0003   3.8
     ABAN0001   0.1
     ABAN0002   0.2
     ABAO0001  28.5
     ABAO0002   0.0
     ABAP0001   1.2
     ABAQ0001   0.8
     ABAR0001   0.3
     ABAS0001   0.3
     ABAT0001   0.1
     ABAU0001   0.0
     ABAU0002   0.1
     ABAV0001   0.2
     ABAV0002   1.4
     ABAW0001   0.0
     ABAW0002   2.4
ABAP0001    45.50   302.59     8.88    3    3    0    0
   20   81  110
     ABAA0001   0.1
     ABAA0002   0.4
     ABAA0003   0.2
     ABAB0001   0.3
     ABAB0002   0.0
     ABAC0002  76.0
     ABAD0001  66.4
     ABAE0001   1.0
     ABAE0002  30.5
     ABAF0001  60.9
     ABAF0002   1.5
     ABAG0001   0.3
     ABAG0003   0.2
     ABAH0001   0.1
     ABAH0003   0.2
     ABAI0001  12.9
     ABAJ0001   0.1
     ABAJ0002   0.1
     ABAJ0003   0.2
     ABAK0001   0.1
     ABAK0003   0.7
     ABAL0002   0.4
     ABAL0003   0.6
     ABAM0001   0.1
     ABAM0002   0.2
     ABAM0003   1.4
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   1.6
     ABAO0002   2.9
     ABAP0001   0.0
     ABAQ0001   1.3
     ABAR0001   0.0
     ABAS0001   0.2
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   5.5
     ABAV0002  40.4
     ABAW0001   0.1
     ABAW0002   0.2
ABAQ0001    32.80    18.72     0.55    1    1    0    0
  113
     ABAA0001   0.0
     ABAA0002   2.4
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.1
     ABAC0002   9.7
     ABAD0001   6.8
     ABAE0001   1.3
     ABAE0002   3.4
     ABAF0001   7.7
     ABAF0002  36.9
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.1
     ABAI0001   0.9
     ABAJ0001   0.0
     ABAJ0002   0.4
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0003   0.0
     ABAL0002   2.5
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.6
     ABAM0003   0.1
     ABAN0001   0.0
     ABAN0002   0.1
     ABAO0001   0.1
     ABAO0002   2.9
     ABAP0001   3.1
     ABAQ0001   0.0
     ABAR0001   3.4
     ABAS0001   0.4
     ABAT0001   0.0
     ABAU0001   0.1
     ABAU0002   0.0
     ABAV0001   0.2
     ABAV0002   3.3
     ABAW0001   0.0
     ABAW0002   0.9
ABAR0001    48.35    72.41     2.12    1    1    0    2
   65
     ABAA0001   0.0
     ABAA0002   0.3
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.0
     ABAC0002   1.9
     ABAD0001  17.6
     ABAE0001   1.0
     ABAE0002   0.7
     ABAF0001  49.1
     ABAF0002  21.6
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.0
     ABAI0001   4.3
     ABAJ0001   0.0
     ABAJ0002   0.4
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0003   0.0
     ABAL0002   1.1
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAM0003   0.0
     ABAN0001   0.0
     ABAN0002   0.2
     ABAO0001   0.2
     ABAO0002   1.9
     ABAP0001   0.0
     ABAQ0001  10.9
     ABAR0001   0.0
     ABAS0001   1.0
     ABAT0001   0.0
     ABAU0001   0.1
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.0
     ABAW0002   0.1
ABAS0001    61.31   116.69     3.42    2    2    0    0
   30   65
     ABAA0001   0.0
     ABAA0002   1.7
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.2
     ABAC0002   2.3
     ABAD0001   5.9
     ABAE0001  14.3
     ABAE0002   0.9
     ABAF0001  33.0
     ABAF0002   0.5
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.1
     ABAH0003   0.0
     ABAI0001  19.4
     ABAJ0001   0.0
     ABAJ0002   5.0
     ABAJ0003   0.0
     ABAK0001   9.5
     ABAK0003   0.4
     ABAL0002   0.7
     ABAL0003   0.0
     ABAM0001   0.1
     ABAM0002   4.8
     ABAM0003   0.0
     ABAN0001   9.0
     ABAN0002   3.9
     ABAO0001   0.7
     ABAO0002   2.2
     ABAP0001   0.2
     ABAQ0001   3.8
     ABAR0001   4.7
     ABAS0001   0.0
     ABAT0001  10.5
     ABAU0001   3.0
     ABAU0002   1.1
     ABAV0001   0.1
     ABAV0002   0.3
     ABAW0001   0.0
     ABAW0002   0.0
ABAT0001    26.87   146.05     4.28    2    2    0    0
   20  110
     ABAA0001   0.0
     ABAA0002   1.9
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.1
     ABAC0002   0.6
     ABAD0001   0.1
     ABAE0001   6.9
     ABAE0002   1.8
     ABAF0001   6.4
     ABAF0002   0.2
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.0
     ABAI0001  10.3
     ABAJ0001   0.0
     ABAJ0002   2.7
     ABAJ0003   0.0
     ABAK0001   0.7
     ABAK0003   1.9
     ABAL0002   0.8
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   3.3
     ABAM0003   0.0
     ABAN0001   4.1
     ABAN0002  22.6
     ABAO0001   0.1
     ABAO0002   0.8
     ABAP0001   0.0
     ABAQ0001   0.3
     ABAR0001   0.8
     ABAS0001  40.6
     ABAT0001   0.0
     ABAU0001   3.3
     ABAU0002   0.1
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.0
     ABAW0002   0.0
ABAU0001    13.77    31.91     0.94    1    1    0    1
   78
     ABAA0001   0.0
     ABAA0002   0.8
     ABAA0003   0.0
     ABAB0001   0.1
     ABAB0002   0.1
     ABAC0002   0.4
     ABAD0001   0.0
     ABAE0001   4.2
     ABAE0002   0.4
     ABAF0001   2.3
     ABAF0002   0.1
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.0
     ABAI0001   2.3
     ABAJ0001   0.0
     ABAJ0002   4.1
     ABAJ0003   0.0
     ABAK0001   0.2
     ABAK0003   0.4
     ABAL0002   0.6
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   2.5
     ABAM0003   0.0
     ABAN0001   0.3
     ABAN0002   2.9
     ABAO0001   0.4
     ABAO0002   0.7
     ABAP0001   0.0
     ABAQ0001   0.4
     ABAR0001   0.2
     ABAS0001   7.6
     ABAT0001   6.2
     ABAU0001   0.0
     ABAU0002  16.7
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.0
     ABAW0002   0.3
ABAU0002     5.82    27.20     0.80    1    1    0    1
  123
     ABAA0001   0.0
     ABAA0002   2.1
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.7
     ABAC0002   0.0
     ABAD0001   0.2
     ABAE0001  36.1
     ABAE0002   1.2
     ABAF0001   3.8
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.5
     ABAH0003   0.0
     ABAI0001  13.1
     ABAJ0001   0.0
     ABAJ0002  18.9
     ABAJ0003   0.0
     ABAK0001  10.1
     ABAK0003   0.0
     ABAL0002   2.7
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002  12.4
     ABAM0003   0.0
     ABAN0001  14.3
     ABAN0002   0.0
     ABAO0001   0.5
     ABAO0002   1.9
     ABAP0001   0.0
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   8.6
     ABAT0001   2.1
     ABAU0001  19.2
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.2
     ABAW0002   0.0
ABAV0001    32.60    35.49     1.04    1    1    0    1
    2
     ABAA0001   0.0
     ABAA0002   0.3
     ABAA0003   0.1
     ABAB0001   0.0
     ABAB0002   0.0
     ABAC0002  58.3
     ABAD0001  22.4
     ABAE0001   0.0
     ABAE0002  11.6
     ABAF0001  17.7
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.3
     ABAI0001  13.2
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAJ0003   0.2
     ABAK0001   0.0
     ABAK0003   0.0
     ABAL0002   0.1
     ABAL0003   0.2
     ABAM0001   0.0
     ABAM0002   0.0
     ABAM0003   1.7
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   0.1
     ABAO0002   1.6
     ABAP0001   7.7
     ABAQ0001   0.2
     ABAR0001   0.0
     ABAS0001   0.2
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002  30.0
     ABAW0001   0.0
     ABAW0002   0.0
ABAV0002    24.75    83.05     2.44    1    1    0    1
   22
     ABAA0001   0.0
     ABAA0002   2.9
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.1
     ABAC0002  74.3
     ABAD0001  27.3
     ABAE0001   2.2
     ABAE0002  21.5
     ABAF0001  21.7
     ABAF0002   0.7
     ABAG0001   0.0
     ABAG0003   0.2
     ABAH0001   0.0
     ABAH0003   0.4
     ABAI0001   6.4
     ABAJ0001   0.0
     ABAJ0002   0.2
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0003   0.0
     ABAL0002   3.6
     ABAL0003   1.1
     ABAM0001   0.0
     ABAM0002   0.3
     ABAM0003   1.1
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   0.0
     ABAO0002   5.7
     ABAP0001  28.5
     ABAQ0001   3.4
     ABAR0001   0.0
     ABAS0001   0.2
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001  29.7
     ABAV0002   0.0
     ABAW0001   0.0
     ABAW0002   1.1
ABAW0001     2.68   109.12     3.20    2    6    0    0
   20   30   46   65   72  118
     ABAA0001  25.4
     ABAA0002  54.1
     ABAA0003   0.0
     ABAB0001  43.7
     ABAB0002  20.9
     ABAC0002  28.4
     ABAD0001  26.9
     ABAE0001  41.0
     ABAE0002  10.8
     ABAF0001  19.4
     ABAF0002   0.0
     ABAG0001   4.5
     ABAG0003   0.0
     ABAH0001   4.1
     ABAH0003   3.4
     ABAI0001  51.5
     ABAJ0001   1.1
     ABAJ0002   0.4
     ABAJ0003   4.9
     ABAK0001   2.2
     ABAK0003   2.2
     ABAL0002  17.2
     ABAL0003   0.0
     ABAM0001   1.9
     ABAM0002   0.4
     ABAM0003  22.8
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001  25.0
     ABAO0002   4.1
     ABAP0001   1.9
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.4
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.4
     ABAV0001   1.1
     ABAV0002   0.4
     ABAW0001   0.0
     ABAW0002  10.1
ABAW0002     1.71    60.03     1.76    1    2    0    1
   62   81
     ABAA0001   0.0
     ABAA0002  78.9
     ABAA0003   2.9
     ABAB0001   0.0
     ABAB0002   5.8
     ABAC0002  25.7
     ABAD0001  19.9
     ABAE0001  29.8
     ABAE0002  61.4
     ABAF0001   5.8
     ABAF0002   0.6
     ABAG0001   0.0
     ABAG0003   5.3
     ABAH0001   0.0
     ABAH0003   0.0
     ABAI0001  24.6
     ABAJ0001   0.0
     ABAJ0002   2.9
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0003   0.6
     ABAL0002  67.8
     ABAL0003   8.8
     ABAM0001   0.0
     ABAM0002   2.9
     ABAM0003   5.8
     ABAN0001   0.6
     ABAN0002   2.3
     ABAO0001   7.6
     ABAO0002  38.6
     ABAP0001   1.8
     ABAQ0001   1.8
     ABAR0001   0.6
     ABAS0001   1.2
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   3.5
     ABAW0001  15.2
     ABAW0002   0.0
